,Code,supermarket,fast_food,total_weekly_income,total_private_outdoor_space,rural_urban_settings
4806,E02004915,0,0,,549831.8,urban
4807,E02004916,0,0,,1325955.5,urban
4808,E02004917,0,0,,535721.0,urban
4809,E02004918,0,0,,575318.2,urban
4810,E02004919,0,0,,682289.0,urban
4811,E02004920,0,0,,1173492.8,urban
4812,E02004921,0,0,,776236.7,urban
4813,E02004922,0,0,,2503183.3,rural
4814,E02004923,0,0,,2545995.2,rural
4815,E02004924,0,0,,893277.0,urban
4816,E02004925,0,0,,829972.4,urban
4817,E02004926,0,0,,1089100.8,urban
4818,E02004927,0,0,,1583325.3,rural
4819,E02004928,0,0,,1315176.9,urban
4820,E02004929,0,0,,1459503.0,rural
4821,E02004930,0,0,,776158.7,urban
4822,E02004931,0,0,,610206.8,urban
4823,E02004932,0,0,,700736.2,urban
4824,E02004933,0,0,,1018178.2,urban
4825,E02004934,0,0,,474556.2,urban
4826,E02004935,0,0,,291861.5,urban
4827,E02004936,0,0,,440702.0,urban
4828,E02004937,0,0,,789978.6,urban
4829,E02004938,0,0,,774305.8,urban
4830,E02004939,0,0,,659011.1,urban
4831,E02004940,0,0,,525390.1,urban
4832,E02004941,0,0,,689573.8,urban
4833,E02004942,0,0,,762931.9,urban
4834,E02004943,0,0,,1361458.5,urban
4835,E02004944,0,0,,217193.1,urban
4836,E02004945,0,0,,1037719.6,urban
4837,E02004946,0,0,,277059.4,urban
4838,E02004947,0,0,,461932.0,urban
4839,E02004948,0,0,,292574.9,urban
4840,E02004949,0,0,,412461.8,urban
4841,E02004950,0,0,,383127.4,urban
4842,E02004951,0,0,,387984.4,urban
4843,E02004952,0,0,,390130.2,urban
4844,E02004953,0,0,,437615.1,urban
4845,E02004954,0,0,,440646.6,urban
4846,E02004955,0,0,,452947.2,urban
4847,E02004956,0,0,,1341395.8,urban
4848,E02004957,0,0,,779619.0,urban
4849,E02004958,0,0,,1592469.4,urban
4850,E02004959,0,0,,1808500.5,urban
4851,E02004960,0,0,,1319737.7,urban
4852,E02004961,0,0,,984370.6,urban
4853,E02004962,0,0,,1034959.6,urban
4854,E02004963,0,0,,742150.9,urban
4855,E02004964,0,0,,812881.0,urban
4856,E02004965,0,0,,665611.8,urban
4857,E02004966,0,0,,2108198.3,urban
4858,E02004967,0,0,,414743.1,urban
4859,E02004968,0,0,,462751.5,urban
4860,E02004969,0,0,,527325.9,urban
4861,E02004970,0,0,,510514.0,urban
4862,E02004971,0,0,,465959.9,urban
4863,E02004972,0,0,,416068.3,urban
4864,E02004973,0,0,,241225.1,urban
4865,E02004974,0,0,,747848.7,urban
4866,E02004975,0,0,,993084.6,urban
4867,E02004976,0,0,,177043.9,urban
4868,E02004977,0,0,,205525.4,urban
4869,E02004978,0,0,,299088.2,urban
4870,E02004979,0,0,,613432.5,urban
4871,E02004980,0,0,,1751884.1,urban
4872,E02004981,0,0,,1355712.1,urban
4873,E02004982,0,0,,731349.8,urban
4874,E02004983,0,0,,389987.2,urban
4875,E02004984,0,0,,368473.5,urban
4876,E02004985,0,0,,851094.2,urban
4877,E02004986,0,0,,480800.4,urban
4878,E02004987,0,0,,600069.8,urban
4879,E02004988,0,0,,506224.1,urban
4880,E02004989,0,0,,596871.1,urban
4881,E02004990,0,0,,847761.0,urban
4882,E02004991,0,0,,370838.8,urban
4883,E02004992,0,0,,452287.3,urban
4884,E02004993,0,0,,640224.2,urban
4885,E02004994,0,0,,1858085.5,rural
4886,E02004995,0,0,,1575765.5,rural
4887,E02004996,0,0,,2521044.8,rural
4888,E02004997,0,0,,3930382.0,rural
4889,E02004998,0,0,,955390.3,urban
4890,E02004999,0,0,,1062940.3,urban
4891,E02005000,0,0,,609768.2,urban
4892,E02005001,0,0,,1024411.0,urban
4893,E02005002,0,0,,520542.7,urban
4894,E02005003,0,0,,439808.0,urban
4895,E02005004,0,0,,879996.5,urban
4896,E02005005,0,0,,3555200.1,rural
4897,E02005006,0,0,,3289654.5,rural
4898,E02005007,0,0,,2909899.4,rural
4899,E02005008,0,0,,2558156.6,rural
4900,E02005009,0,0,,2330739.4,rural
4901,E02005010,0,0,,405191.9,urban
4902,E02005011,0,0,,1033648.7,urban
4903,E02005012,0,0,,813337.2,urban
4904,E02005013,0,0,,859671.8,urban
4905,E02005014,0,0,,1584297.2,urban
4906,E02005015,0,0,,1171422.1,urban
4907,E02005016,0,0,,919173.1,urban
4908,E02005017,0,0,,578186.6,urban
4909,E02005018,0,0,,1678182.6,urban
4910,E02005019,0,0,,1887294.3,rural
4911,E02005020,0,0,,986640.1,rural
4912,E02005021,0,0,,1456322.9,urban
4913,E02005022,0,0,,487978.2,urban
4914,E02005023,0,0,,329207.0,urban
4915,E02005025,0,0,,812106.6,urban
4916,E02005026,0,0,,2041561.2,rural
4917,E02005027,0,0,,1823999.9,rural
4918,E02005028,0,0,,500258.8,urban
4919,E02005029,0,0,,536701.3,urban
4920,E02005030,0,0,,566674.3,urban
4921,E02005031,0,0,,366723.0,urban
4922,E02005032,0,0,,441567.7,urban
4923,E02005033,0,0,,417916.9,urban
4924,E02005034,0,0,,646319.4,urban
4925,E02005035,0,0,,584640.7,urban
4926,E02005036,0,0,,379882.7,urban
4927,E02005037,0,0,,1695185.7,urban
4928,E02005038,0,0,,830943.9,urban
4929,E02005039,0,0,,725846.9,rural
4930,E02005040,0,0,,1571022.2,urban
4931,E02005041,0,0,,2300262.7,rural
4932,E02005042,0,0,,1705614.2,rural
4933,E02005043,0,0,,719082.6,urban
4934,E02005044,0,0,,301210.6,urban
4935,E02005045,0,0,,1036748.7,urban
4936,E02005046,0,0,,1007876.9,rural
4937,E02005047,0,0,,729548.5,urban
4938,E02005048,0,0,,1963965.3,rural
4939,E02005049,0,0,,2068197.3,rural
4940,E02005050,0,0,,1412433.7,urban
4941,E02005051,0,0,,721075.0,urban
4942,E02005052,0,0,,458438.8,urban
4943,E02005053,0,0,,344988.5,urban
4944,E02005054,0,0,,1332364.4,urban
4945,E02005055,0,0,,270804.7,urban
4946,E02005056,0,0,,251443.0,urban
4947,E02005057,0,0,,603702.7,urban
4948,E02005058,0,0,,344226.3,urban
4949,E02005059,0,0,,728688.5,urban
4950,E02005060,0,0,,514940.5,urban
4951,E02005061,0,0,,565897.5,urban
4952,E02005062,0,0,,518851.4,urban
4953,E02005063,0,0,,622892.0,urban
4954,E02005064,0,0,,1826666.9,rural
4955,E02005065,0,0,,537720.4,urban
4956,E02005066,0,0,,1561601.8,rural
4957,E02005067,0,0,,1933016.8,rural
4958,E02005068,0,0,,1618302.2,urban
4959,E02005069,0,0,,852612.2,urban
4960,E02005070,0,0,,1032559.5,urban
4961,E02005071,0,0,,410563.7,urban
4962,E02005072,0,0,,931875.3,urban
4963,E02005073,0,0,,698115.8,urban
4964,E02005074,0,0,,1135159.0,urban
4965,E02005075,0,0,,696820.5,urban
4966,E02005076,0,0,,565735.2,urban
4967,E02005077,0,0,,792985.7,urban
4968,E02005078,0,0,,3028416.0,rural
4969,E02005079,0,0,,1360359.3,urban
4970,E02005080,0,0,,779823.0,urban
4971,E02005081,0,0,,1986892.4,rural
4972,E02005082,0,0,,2586340.2,rural
4973,E02005083,0,0,,1208135.3,rural
4974,E02005084,0,0,,2370144.5,rural
4975,E02005085,0,0,,2836097.3,rural
4976,E02005086,0,0,,1335414.2,rural
4977,E02005087,0,0,,895529.9,urban
4978,E02005088,0,0,,648109.2,urban
4979,E02005089,0,0,,904278.7,urban
4980,E02005090,0,0,,2117571.4,urban
4981,E02005091,0,0,,1457376.6,rural
4982,E02005093,0,0,,2177110.8,rural
4983,E02005094,0,0,,2515572.9,rural
4984,E02005095,0,0,,2101573.3,rural
4985,E02005096,0,0,,1085086.8,urban
4986,E02005097,0,0,,2637218.0,urban
4987,E02005098,0,0,,3699694.8,urban
4988,E02005099,0,0,,3261279.6,rural
4989,E02005100,0,0,,1583087.4,rural
4990,E02005101,0,0,,3945322.4,rural
4991,E02005102,0,0,,3266641.4,rural
4992,E02005103,0,0,,996745.2,rural
4993,E02005104,0,0,,771049.3,urban
4994,E02005105,0,0,,204637.5,urban
4995,E02005106,0,0,,656927.5,urban
4996,E02005107,0,0,,1229694.5,urban
4997,E02005109,0,0,,1923051.9,urban
4998,E02005110,0,0,,1718800.7,rural
4999,E02005111,0,0,,554450.1,urban
5000,E02005112,0,0,,1775790.2,rural
5001,E02005113,0,0,,1141319.6,rural
5002,E02005114,0,0,,845615.2,rural
5003,E02005115,0,0,,176944.6,urban
5004,E02005116,0,0,,393960.2,urban
5005,E02005117,0,0,,876419.7,urban
5006,E02005118,0,0,,882553.5,urban
5007,E02005119,0,0,,674066.9,urban
5008,E02005120,0,0,,1400414.0,rural
5009,E02005121,0,0,,909610.0,urban
5010,E02005122,0,0,,1988075.7,rural
5011,E02005123,0,0,,1297328.4,urban
5012,E02005124,0,0,,446529.6,urban
5013,E02005125,0,0,,491777.3,urban
5014,E02005126,0,0,,707098.9,urban
5015,E02005127,0,0,,1612869.0,urban
5016,E02005128,0,0,,737663.2,urban
5017,E02005129,0,0,,721484.3,urban
5018,E02005130,0,0,,2760325.8,rural
5019,E02005131,0,0,,2182467.0,rural
5020,E02005132,0,0,,253194.4,urban
5021,E02005133,0,0,,1354690.8,urban
5022,E02005134,0,0,,256779.0,urban
5023,E02005135,0,0,,467603.9,urban
5024,E02005136,0,0,,795501.4,urban
5025,E02005137,0,0,,563005.2,urban
5026,E02005138,0,0,,619979.3,urban
5027,E02005139,0,0,,1157660.2,urban
5028,E02005140,0,0,,1009370.2,urban
5029,E02005141,0,0,,716823.9,urban
5030,E02005142,0,0,,752270.2,urban
5031,E02005143,0,0,,625134.4,urban
5032,E02005144,0,0,,583916.1,urban
5033,E02005145,0,0,,1317824.0,rural
5034,E02005146,0,0,,333455.9,urban
5035,E02005147,0,0,,240588.8,urban
5036,E02005148,0,0,,967791.6,urban
5037,E02005149,0,0,,1326328.7,urban
5038,E02005150,0,0,,749099.1,urban
5039,E02005151,0,0,,1019644.9,urban
5040,E02005153,0,0,,998578.4,urban
5041,E02005154,0,0,,4007406.0,rural
5042,E02005155,0,0,,1731053.0,rural
5043,E02005156,0,0,,1701765.2,rural
5044,E02005157,0,0,,808912.1,urban
5045,E02005158,0,0,,1733133.8,urban
5046,E02005159,0,0,,1244038.6,urban
5047,E02005160,0,0,,891165.4,urban
5048,E02005161,0,0,,616124.4,urban
5049,E02005162,0,0,,1885610.7,rural
5050,E02005163,0,0,,964747.0,urban
5051,E02005164,0,0,,756955.9,urban
5052,E02005165,0,0,,1966743.6,rural
5053,E02005166,0,0,,540336.4,urban
5054,E02005167,0,0,,2590033.2,urban
5055,E02005168,0,0,,749372.1,urban
5056,E02005169,0,0,,342656.7,urban
5057,E02005170,0,0,,917376.4,urban
5058,E02005171,0,0,,663293.4,urban
5059,E02005172,0,0,,4207239.5,rural
5060,E02005173,0,0,,1307877.9,urban
5061,E02005174,0,0,,2846962.5,rural
5062,E02005175,0,0,,3726374.1,rural
5063,E02005176,0,0,,643025.6,urban
5064,E02005177,0,0,,236400.9,urban
5065,E02005178,0,0,,134167.9,urban
5066,E02005179,0,0,,476810.9,urban
5067,E02005180,0,0,,700811.9,urban
5068,E02005181,0,0,,276880.7,urban
5069,E02005182,0,0,,157014.1,urban
5070,E02005183,0,0,,534955.0,urban
5071,E02005184,0,0,,801862.9,urban
5072,E02005185,0,0,,549362.7,urban
5073,E02005186,0,0,,612391.4,urban
5074,E02005189,0,0,,391726.7,urban
5075,E02005190,0,0,,1231411.1,rural
5076,E02005191,0,0,,1059147.7,urban
5077,E02005192,0,0,,1185545.2,urban
5078,E02005193,0,0,,1352711.4,urban
5079,E02005194,0,0,,665727.5,urban
5080,E02005195,0,0,,1576417.8,rural
5081,E02005196,0,0,,943919.4,urban
5082,E02005197,0,0,,401404.8,urban
5083,E02005198,0,0,,655958.0,urban
5084,E02005199,0,0,,1440276.5,rural
5085,E02005200,0,0,,640185.2,urban
5086,E02005201,0,0,,748592.4,rural
5087,E02005202,0,0,,1287100.8,urban
5088,E02005203,0,0,,2037638.4,urban
5089,E02005204,0,0,,1083074.9,urban
5090,E02005205,0,0,,1132559.1,rural
5091,E02005206,0,0,,652424.8,urban
5092,E02005207,0,0,,1200943.4,urban
5093,E02005208,0,0,,755953.2,urban
5094,E02005209,0,0,,952405.5,rural
5095,E02005210,0,0,,1136821.0,urban
5096,E02005211,0,0,,734737.7,urban
5097,E02005212,0,0,,739484.2,urban
5098,E02005213,0,0,,760884.0,urban
5099,E02005214,0,0,,405345.2,rural
5100,E02005215,0,0,,572524.0,urban
5101,E02005216,0,0,,285044.8,urban
5102,E02005217,0,0,,382946.1,urban
5103,E02005218,0,0,,375948.1,urban
5104,E02005219,0,0,,670663.1,urban
5105,E02005220,0,0,,678269.1,urban
5106,E02005221,0,0,,1611887.6,rural
5107,E02005222,0,0,,1913270.5,rural
5108,E02005223,0,0,,1223955.8,rural
5109,E02005224,0,0,,472026.5,urban
5110,E02005225,0,0,,976864.1,rural
5111,E02005226,0,0,,257288.2,urban
5112,E02005228,0,0,,387713.2,urban
5113,E02005229,0,0,,163366.4,urban
5114,E02005230,0,0,,524209.2,urban
5115,E02005231,0,0,,409240.1,urban
5116,E02005233,0,0,,504263.4,urban
5117,E02005234,0,0,,144570.0,urban
5118,E02005235,0,0,,112541.4,urban
5119,E02005236,0,0,,1350944.0,urban
5120,E02005237,0,0,,868296.7,urban
5121,E02005238,0,0,,424820.3,urban
5122,E02005239,0,0,,1152173.2,rural
5123,E02005240,0,0,,379397.2,urban
5124,E02005241,0,0,,401670.4,urban
5125,E02005242,0,0,,608194.8,rural
5126,E02005243,0,0,,286648.9,urban
5127,E02005244,0,0,,423667.5,urban
5128,E02005245,0,0,,1018206.0,urban
5129,E02005246,0,0,,247610.3,urban
5130,E02005247,0,0,,1566011.9,urban
5131,E02005248,0,0,,195069.1,urban
5132,E02005249,0,0,,212147.1,urban
5133,E02005250,0,0,,203255.0,urban
5134,E02005251,0,0,,631138.3,urban
5135,E02005252,0,0,,788405.0,urban
5136,E02005253,0,0,,1590351.7,rural
5137,E02005254,0,0,,1814553.1,rural
5138,E02005255,0,0,,951845.9,urban
5139,E02005256,0,0,,701710.5,urban
5140,E02005257,0,0,,417357.3,urban
5141,E02005258,0,0,,870467.3,urban
5142,E02005259,0,0,,785253.4,urban
5143,E02005260,0,0,,655225.9,urban
5144,E02005261,0,0,,765950.9,urban
5145,E02005262,0,0,,683437.4,urban
5146,E02005263,0,0,,119785.5,urban
5147,E02005264,0,0,,254940.2,urban
5148,E02005265,0,0,,845245.7,urban
5149,E02005266,0,0,,157408.0,urban
5150,E02005267,0,0,,62569.0,urban
5151,E02005268,0,0,,417089.7,urban
5152,E02005269,0,0,,170837.5,urban
5153,E02005270,0,0,,2250456.7,rural
5154,E02005271,0,0,,623532.9,urban
5155,E02005272,0,0,,586194.2,urban
5156,E02005273,0,0,,1249574.7,rural
5157,E02005274,0,0,,1263060.6,rural
5158,E02005275,0,0,,698313.8,rural
5159,E02005276,0,0,,1444752.1,rural
5160,E02005277,0,0,,2117010.1,rural
5161,E02005278,0,0,,901284.0,urban
5162,E02005279,0,0,,680895.8,urban
5163,E02005280,0,0,,903760.8,urban
5164,E02005281,0,0,,717714.2,urban
5165,E02005284,0,0,,567581.4,urban
5166,E02005285,0,0,,690465.8,urban
5167,E02005286,0,0,,723926.3,urban
5168,E02005287,0,0,,641161.5,urban
5169,E02005288,0,0,,1015889.4,urban
5170,E02005289,0,0,,686047.2,urban
5171,E02005290,0,0,,751207.0,urban
5172,E02005291,0,0,,468160.7,urban
5173,E02005292,0,0,,501941.7,urban
5174,E02005293,0,0,,398311.3,urban
5175,E02005294,0,0,,565410.2,urban
5176,E02005295,0,0,,657874.6,urban
5177,E02005296,0,0,,1217829.6,urban
5178,E02005297,0,0,,1594725.2,urban
5179,E02005298,0,0,,908854.1,urban
5180,E02005299,0,0,,492131.2,urban
5181,E02005300,0,0,,534333.1,urban
5182,E02005301,0,0,,534246.3,urban
5183,E02005302,0,0,,723368.2,urban
5184,E02005303,0,0,,481249.7,urban
5185,E02005304,0,0,,1470987.6,rural
5186,E02005305,0,0,,1671501.7,rural
5187,E02005306,0,0,,1980457.6,rural
5188,E02005307,0,0,,1092132.7,rural
5189,E02005308,0,0,,1813958.9,rural
5190,E02005309,0,0,,913234.5,urban
5191,E02005310,0,0,,669956.8,urban
5192,E02005311,0,0,,1733357.5,rural
5193,E02005312,0,0,,508570.3,urban
5194,E02005313,0,0,,388046.9,urban
5195,E02005314,0,0,,422765.3,urban
5196,E02005315,0,0,,1641225.5,urban
5197,E02005316,0,0,,374693.2,urban
5198,E02005317,0,0,,281435.7,urban
5199,E02005318,0,0,,896538.1,urban
5200,E02005319,0,0,,248209.2,urban
5201,E02005320,0,0,,415260.3,urban
5202,E02005321,0,0,,570962.0,urban
5203,E02005322,0,0,,1701439.8,rural
5204,E02005323,0,0,,553635.8,urban
5205,E02005324,0,0,,1587362.2,rural
5206,E02005325,0,0,,1295632.8,rural
5207,E02005326,0,0,,699134.0,urban
5208,E02005327,0,0,,1572845.3,rural
5209,E02005328,0,0,,865242.4,urban
5210,E02005329,0,0,,743704.7,urban
5211,E02005330,0,0,,1068643.0,urban
5212,E02005331,0,0,,819386.0,urban
5213,E02005332,0,0,,1098165.3,urban
5214,E02005334,0,0,,641997.9,urban
5215,E02005335,0,0,,1484342.5,urban
5216,E02005336,0,0,,584293.2,urban
5217,E02005337,0,0,,851339.6,urban
5218,E02005338,0,0,,1232322.8,urban
5219,E02005339,0,0,,878377.1,urban
5220,E02005340,0,0,,861290.9,urban
5221,E02005341,0,0,,641267.3,urban
5222,E02005342,0,0,,1084389.5,urban
5223,E02005343,0,0,,939832.0,rural
5224,E02005344,0,0,,1138097.5,rural
5225,E02005345,0,0,,621181.5,urban
5226,E02005346,0,0,,749812.1,urban
5227,E02005347,0,0,,486022.5,urban
5228,E02005348,0,0,,547989.3,urban
5229,E02005349,0,0,,767553.9,urban
5230,E02005350,0,0,,655928.8,urban
5231,E02005351,0,0,,556462.3,urban
5232,E02005352,0,0,,1828863.0,rural
5233,E02005353,0,0,,1080440.6,urban
5234,E02005354,0,0,,1366533.4,urban
5235,E02005355,0,0,,840907.7,urban
5236,E02005356,0,0,,992797.2,urban
5237,E02005357,0,0,,768141.6,urban
5238,E02005358,0,0,,1333479.1,urban
5239,E02005359,0,0,,1140074.7,rural
5240,E02005360,0,0,,2475323.4,rural
5241,E02005361,0,0,,560152.3,urban
5242,E02005362,0,0,,636885.3,urban
5243,E02005363,0,0,,1044929.2,urban
5244,E02005364,0,0,,556577.1,urban
5245,E02005365,0,0,,842020.7,urban
5246,E02005366,0,0,,705020.9,rural
5247,E02005368,0,0,,2386552.2,rural
5248,E02005369,0,0,,1770895.2,rural
5249,E02005370,0,0,,967847.9,rural
5250,E02005371,0,0,,1759387.6,rural
5251,E02005372,0,0,,2263754.6,rural
5252,E02005373,0,0,,1557955.4,urban
5253,E02005374,0,0,,483447.5,urban
5254,E02005375,0,0,,795666.2,urban
5255,E02005376,0,0,,1004576.2,rural
5256,E02005377,0,0,,1239127.8,rural
5257,E02005378,0,0,,743293.3,urban
5258,E02005379,0,0,,678587.8,rural
5259,E02005380,0,0,,1893524.6,rural
5260,E02005381,0,0,,1526336.3,rural
5261,E02005382,0,0,,1223701.6,urban
5262,E02005383,0,0,,957630.7,urban
5263,E02005384,0,0,,1333251.3,rural
5264,E02005385,0,0,,820068.5,urban
5265,E02005386,0,0,,675170.8,urban
5266,E02005387,0,0,,827222.0,urban
5267,E02005388,0,0,,536045.6,urban
5268,E02005389,0,0,,858292.4,urban
5269,E02005390,0,0,,1247202.1,urban
5270,E02005391,0,0,,2592403.8,rural
5271,E02005392,0,0,,958743.4,urban
5272,E02005393,0,0,,1620888.6,rural
5273,E02005394,0,0,,935002.2,urban
5274,E02005395,0,0,,911341.3,urban
5275,E02005396,0,0,,2533319.4,rural
5276,E02005397,0,0,,1307412.7,rural
5277,E02005398,0,0,,1105580.4,rural
5278,E02005399,0,0,,811104.5,urban
5279,E02005400,0,0,,1076574.5,urban
5280,E02005401,0,0,,1587807.2,rural
5281,E02005402,0,0,,927157.0,urban
5282,E02005403,0,0,,818347.6,urban
5283,E02005404,0,0,,1184453.5,rural
5284,E02005405,0,0,,1077929.2,urban
5285,E02005406,0,0,,535673.8,urban
5286,E02005407,0,0,,995674.5,urban
5287,E02005408,0,0,,1290768.5,rural
5288,E02005409,0,0,,1284285.6,rural
5289,E02005412,0,0,,900862.3,urban
5290,E02005414,0,0,,679246.5,urban
5291,E02005415,0,0,,603215.2,urban
5292,E02005416,0,0,,858760.7,urban
5293,E02005417,0,0,,2595730.7,rural
5294,E02005418,0,0,,762922.8,urban
5295,E02005419,0,0,,567956.0,urban
5296,E02005420,0,0,,886374.9,urban
5297,E02005422,0,0,,1883155.6,rural
5298,E02005423,0,0,,2219730.3,rural
5299,E02005424,0,0,,2751450.9,rural
5300,E02005425,0,0,,2373836.8,rural
5301,E02005426,0,0,,1344786.9,urban
5302,E02005427,0,0,,896798.0,urban
5303,E02005428,0,0,,1821097.7,urban
5304,E02005429,0,0,,1346754.5,urban
5305,E02005430,0,0,,3283589.1,rural
5306,E02005431,0,0,,3097740.8,rural
5307,E02005432,0,0,,4389512.2,rural
5308,E02005433,0,0,,2069591.3,urban
5309,E02005434,0,0,,1190022.8,rural
5310,E02005435,0,0,,822800.5,urban
5311,E02005436,0,0,,2428458.1,rural
5312,E02005437,0,0,,386823.9,urban
5313,E02005438,0,0,,765175.5,urban
5314,E02005439,0,0,,2772277.5,rural
5315,E02005440,0,0,,1796838.3,rural
5316,E02005441,0,0,,3500762.3,rural
5317,E02005442,0,0,,496269.6,urban
5318,E02005443,0,0,,725566.3,urban
5319,E02005444,0,0,,1065778.2,urban
5320,E02005445,0,0,,698903.0,urban
5321,E02005446,0,0,,202208.8,urban
5322,E02005447,0,0,,178996.4,urban
5323,E02005448,0,0,,489789.6,urban
5324,E02005449,0,0,,610036.8,urban
5325,E02005450,0,0,,1093422.1,urban
5326,E02005451,0,0,,612589.0,urban
5327,E02005452,0,0,,1227011.6,urban
5328,E02005453,0,0,,1842686.6,rural
5329,E02005455,0,0,,3255910.1,rural
5330,E02005456,0,0,,1342548.8,urban
5331,E02005457,0,0,,1725748.9,rural
5332,E02005458,0,0,,1789859.3,rural
5333,E02005459,0,0,,2056932.9,rural
5334,E02005460,0,0,,1108672.6,rural
5335,E02005461,0,0,,1898349.3,rural
5336,E02005462,0,0,,873503.2,urban
5337,E02005463,0,0,,1202666.2,urban
5338,E02005464,0,0,,2292137.4,rural
5339,E02005465,0,0,,2573516.9,rural
5340,E02005466,0,0,,2144251.7,rural
5341,E02005467,0,0,,1171085.5,rural
5342,E02005468,0,0,,2329498.6,rural
5343,E02005469,0,0,,2001574.3,urban
5344,E02005470,0,0,,1240074.9,urban
5345,E02005471,0,0,,1274706.1,urban
5346,E02005472,0,0,,2354436.7,rural
5347,E02005473,0,0,,1145636.7,urban
5348,E02005474,0,0,,2833753.4,rural
5349,E02005475,0,0,,1406383.6,rural
5350,E02005476,0,0,,2351690.1,rural
5351,E02005477,0,0,,2444351.0,rural
5352,E02005478,0,0,,1301673.3,urban
5353,E02005479,0,0,,1078892.4,urban
5354,E02005480,0,0,,513711.1,urban
5355,E02005481,0,0,,927739.9,urban
5356,E02005482,0,0,,2568205.8,urban
5357,E02005483,0,0,,2033311.3,rural
5358,E02005484,0,0,,2088887.7,rural
5359,E02005485,0,0,,989571.7,urban
5360,E02005486,0,0,,1155113.2,urban
5361,E02005487,0,0,,2743785.2,rural
5362,E02005488,0,0,,840397.8,urban
5363,E02005489,0,0,,1037954.0,urban
5364,E02005490,0,0,,786168.1,urban
5365,E02005491,0,0,,1162474.2,urban
5366,E02005492,0,0,,3159909.3,rural
5367,E02005493,0,0,,2130612.5,rural
5368,E02005494,0,0,,2884333.5,rural
5369,E02005495,0,0,,566903.2,urban
5370,E02005496,0,0,,2279619.7,rural
5371,E02005497,0,0,,611102.7,urban
5372,E02005498,0,0,,2356526.4,rural
5373,E02005499,0,0,,1768561.6,rural
5374,E02005500,0,0,,1617286.0,rural
5375,E02005501,0,0,,1771727.0,rural
5376,E02005502,0,0,,2184003.5,rural
5377,E02005503,0,0,,2484386.7,rural
5378,E02005504,0,0,,3346242.1,rural
5379,E02005505,0,0,,1108775.9,urban
5380,E02005506,0,0,,1970686.5,rural
5381,E02005507,0,0,,1312186.9,urban
5382,E02005508,0,0,,2925633.9,rural
5383,E02005509,0,0,,1218999.1,rural
5384,E02005510,0,0,,2215830.6,rural
5385,E02005511,0,0,,1295766.9,rural
5386,E02005512,0,0,,3553489.9,rural
5387,E02005513,0,0,,1536551.4,urban
5388,E02005514,0,0,,2534948.4,rural
5389,E02005515,0,0,,2020491.4,rural
5390,E02005516,0,0,,2701475.7,rural
