,Code,supermarket,fast_food,total_weekly_income,total_private_outdoor_space,RUC11,rural_urban_settings
2570,E02002642,0,0,,162581.6,Urban city and town,urban
2571,E02002643,0,0,,267698.2,Urban city and town,urban
2572,E02002644,0,0,,476321.4,Urban city and town,urban
2573,E02002645,0,0,,133684.6,Urban city and town,urban
2574,E02002646,0,0,,513438.4,Urban city and town,urban
2575,E02002647,0,0,,333608.6,Urban city and town,urban
2576,E02002648,0,0,,386416.1,Urban city and town,urban
2577,E02002649,0,0,,433306.5,Urban city and town,urban
2578,E02002650,0,0,,952625.2,Urban city and town,urban
2579,E02002651,0,0,,522066.5,Urban city and town,urban
2580,E02002652,0,0,,808370.9,Urban city and town,urban
2581,E02002653,0,0,,318317.2,Urban city and town,urban
2582,E02002654,0,0,,391257.4,Urban city and town,urban
2583,E02002655,0,0,,367923.2,Urban city and town,urban
2584,E02002656,0,0,,442787.3,Urban city and town,urban
2585,E02002657,0,0,,407224.3,Urban city and town,urban
2586,E02002658,0,0,,496786.8,Urban city and town,urban
2587,E02002659,0,0,,770951.0,Urban city and town,urban
2588,E02002660,0,0,,538196.7,Urban city and town,urban
2589,E02002661,0,0,,619043.5,Urban city and town,urban
2590,E02002662,0,0,,452750.0,Urban city and town,urban
2591,E02002663,0,0,,379524.0,Urban city and town,urban
2592,E02002664,0,0,,584830.9,Urban city and town,urban
2593,E02002665,0,0,,692868.8,Urban city and town,urban
2594,E02002666,0,0,,248251.4,Urban city and town,urban
2595,E02002667,0,0,,442275.7,Urban city and town,urban
2596,E02002668,0,0,,631275.0,Urban city and town,urban
2597,E02002669,0,0,,434255.7,Urban city and town,urban
2598,E02002670,0,0,,547698.8,Urban city and town,urban
2599,E02002671,0,0,,515473.8,Urban city and town,urban
2600,E02002672,0,0,,433029.4,Urban city and town,urban
2601,E02002673,0,0,,271992.0,Urban city and town,urban
2602,E02002674,0,0,,458709.3,Urban city and town,urban
2603,E02002675,0,0,,267307.2,Urban city and town,urban
2604,E02002676,0,0,,262931.9,Urban city and town,urban
2605,E02002677,0,0,,368183.1,Urban city and town,urban
2606,E02002678,0,0,,384415.9,Urban city and town,urban
2607,E02002679,0,0,,556575.0,Urban city and town,urban
2608,E02002680,0,0,,143933.1,Urban city and town,urban
2609,E02002681,0,0,,256744.9,Urban city and town,urban
2610,E02002682,0,0,,561201.4,Urban city and town,urban
2611,E02002684,0,0,,1530044.9,Urban city and town,urban
2612,E02002685,0,0,,1009027.4,Urban city and town,urban
2613,E02002686,0,0,,579339.1,Urban city and town,urban
2614,E02002687,0,0,,313200.4,Urban city and town,urban
2615,E02002688,0,0,,230628.3,Urban city and town,urban
2616,E02002689,0,0,,1572497.9,Rural village and dispersed,rural
2617,E02002691,0,0,,2008107.1,Rural village and dispersed,rural
2618,E02002692,0,0,,1855604.4,Rural town and fringe,rural
2619,E02002693,0,0,,1913890.0,Rural village and dispersed,rural
2620,E02002694,0,0,,2135621.6,Rural town and fringe,rural
2621,E02002695,0,0,,1262318.6,Rural town and fringe,rural
2622,E02002696,0,0,,1549540.5,Rural village and dispersed,rural
2623,E02002697,0,0,,1756696.7,Rural town and fringe,rural
2624,E02002698,0,0,,1389472.1,Rural town and fringe,rural
2625,E02002699,0,0,,1194397.2,Urban city and town,urban
2626,E02002700,0,0,,430159.9,Urban city and town,urban
2627,E02002701,0,0,,3274212.3,Rural village and dispersed,rural
2628,E02002702,0,0,,666155.4,Urban city and town,urban
2629,E02002703,0,0,,1544003.8,Urban city and town,urban
2630,E02002704,0,0,,1595150.1,Rural village and dispersed,rural
2631,E02002705,0,0,,1098140.6,Urban city and town,urban
2632,E02002706,0,0,,1005045.9,Urban city and town,urban
2633,E02002707,0,0,,1740203.9,Rural town and fringe,rural
2634,E02002708,0,0,,697321.7,Urban city and town,urban
2635,E02002709,0,0,,1923094.8,Rural town and fringe,rural
2636,E02002710,0,0,,832485.5,Urban city and town,urban
2637,E02002711,0,0,,1659782.4,Urban city and town,urban
2638,E02002712,0,0,,986407.4,Urban city and town,urban
2639,E02002714,0,0,,1898581.7,Rural village and dispersed,rural
2640,E02002715,0,0,,2087999.3,Urban city and town,urban
2641,E02002716,0,0,,1214047.2,Rural town and fringe,rural
2642,E02002717,0,0,,635645.8,Urban city and town,urban
2643,E02002718,0,0,,2069440.4,Urban city and town,urban
2644,E02002719,0,0,,917486.8,Urban city and town,urban
2645,E02002720,0,0,,1295863.6,Urban city and town,urban
2646,E02002721,0,0,,1503829.6,Rural village and dispersed,rural
2647,E02002722,0,0,,1455098.9,Rural town and fringe,rural
2648,E02002723,0,0,,811294.5,Urban city and town,urban
2649,E02002724,0,0,,555861.9,Urban city and town,urban
2650,E02002725,0,0,,1175042.8,Rural town and fringe,rural
2651,E02002726,0,0,,1187815.1,Urban city and town,urban
2652,E02002727,0,0,,156899.0,Urban city and town,urban
2653,E02002728,0,0,,250649.3,Urban city and town,urban
2654,E02002729,0,0,,527351.7,Urban city and town,urban
2655,E02002730,0,0,,233031.2,Urban city and town,urban
2656,E02002731,0,0,,188770.5,Urban city and town,urban
2657,E02002732,0,0,,1598955.2,Rural town and fringe,rural
2658,E02002733,0,0,,320732.5,Urban city and town,urban
2659,E02002734,0,0,,373070.7,Urban city and town,urban
2660,E02002735,0,0,,275591.8,Urban city and town,urban
2661,E02002736,0,0,,219120.4,Urban city and town,urban
2662,E02002737,0,0,,648929.0,Urban city and town,urban
2663,E02002738,0,0,,614391.3,Urban city and town,urban
2664,E02002739,0,0,,421181.4,Urban city and town,urban
2665,E02002740,0,0,,452667.4,Urban city and town,urban
2666,E02002741,0,0,,876482.4,Urban city and town,urban
2667,E02002742,0,0,,509583.9,Urban city and town,urban
2668,E02002743,0,0,,578078.9,Urban city and town,urban
2669,E02002744,0,0,,529844.6,Urban city and town,urban
2670,E02002745,0,0,,1106499.9,Urban city and town,urban
2671,E02002746,0,0,,1088798.7,Urban city and town,urban
2672,E02002747,0,0,,1546879.1,Rural town and fringe,rural
2673,E02002748,0,0,,1985519.0,Urban city and town,urban
2674,E02002749,0,0,,1483583.4,Urban city and town,urban
2675,E02002750,0,0,,1589592.4,Rural town and fringe,rural
2676,E02002751,0,0,,1287364.4,Rural town and fringe,rural
2677,E02002752,0,0,,1835813.9,Rural village and dispersed,rural
2678,E02002753,0,0,,1802216.8,Rural town and fringe,rural
2679,E02002754,0,0,,1816088.3,Rural town and fringe,rural
2680,E02002755,0,0,,587899.3,Urban city and town,urban
2681,E02002756,0,0,,452825.0,Urban city and town,urban
2682,E02002757,0,0,,621364.6,Urban city and town,urban
2683,E02002758,0,0,,501427.7,Urban city and town,urban
2684,E02002759,0,0,,2063197.7,Rural town and fringe,rural
2685,E02002760,0,0,,657494.1,Urban city and town,urban
2686,E02002761,0,0,,1291512.4,Rural town and fringe,rural
2687,E02002762,0,0,,637335.6,Urban city and town,urban
2688,E02002763,0,0,,705232.5,Urban city and town,urban
2689,E02002764,0,0,,516697.3,Urban city and town,urban
2690,E02002765,0,0,,666623.6,Urban city and town,urban
2691,E02002766,0,0,,905758.4,Urban city and town,urban
2692,E02002767,0,0,,948551.0,Urban city and town,urban
2693,E02002768,0,0,,1982152.0,Rural town and fringe,rural
2694,E02002769,0,0,,1435373.1,Rural town and fringe,rural
2695,E02002770,0,0,,1614307.4,Rural town and fringe,rural
2696,E02002771,0,0,,2055467.1,Rural village and dispersed,rural
2697,E02002772,0,0,,1126291.1,Rural town and fringe,rural
2698,E02002773,0,0,,756711.6,Urban city and town,urban
2699,E02002774,0,0,,750431.6,Urban city and town,urban
2700,E02002775,0,0,,683252.8,Urban city and town,urban
2701,E02002776,0,0,,699921.0,Urban city and town,urban
2702,E02002777,0,0,,847897.3,Urban city and town,urban
2703,E02002778,0,0,,776213.2,Urban city and town,urban
2704,E02002779,0,0,,1318289.6,Urban city and town,urban
2705,E02002780,0,0,,377318.2,Urban city and town,urban
2706,E02002781,0,0,,396522.2,Urban city and town,urban
2707,E02002782,0,0,,1259587.5,Rural town and fringe,rural
2708,E02002783,0,0,,946786.4,Urban city and town,urban
2709,E02002784,0,0,,181073.1,Urban city and town,urban
2710,E02002785,0,0,,724004.9,Urban city and town,urban
2711,E02002786,0,0,,530642.0,Urban city and town,urban
2712,E02002787,0,0,,629158.8,Urban city and town,urban
2713,E02002788,0,0,,409784.1,Urban city and town,urban
2714,E02002789,0,0,,784934.6,Urban city and town,urban
2715,E02002790,0,0,,462347.6,Urban city and town,urban
2716,E02002791,0,0,,1402763.8,Rural town and fringe,rural
2717,E02002792,0,0,,565936.3,Urban city and town,urban
2718,E02002793,0,0,,912791.2,Urban city and town,urban
2719,E02002794,0,0,,952404.9,Urban city and town,urban
2720,E02002795,0,0,,1362344.5,Rural town and fringe,rural
2721,E02002796,0,0,,937551.4,Urban city and town,urban
2722,E02002797,0,0,,1021989.1,Urban city and town,urban
2723,E02002798,0,0,,951456.9,Urban city and town,urban
2724,E02002799,0,0,,499910.5,Urban city and town,urban
2725,E02002800,0,0,,721146.2,Urban city and town,urban
2726,E02002801,0,0,,765518.3,Urban city and town,urban
2727,E02002802,0,0,,661249.9,Urban city and town,urban
2728,E02002803,0,0,,201707.2,Urban city and town,urban
2729,E02002804,0,0,,817646.0,Urban city and town,urban
2730,E02002805,0,0,,632051.0,Urban city and town,urban
2731,E02002806,0,0,,266587.4,Urban city and town,urban
2732,E02002807,0,0,,818621.8,Urban city and town,urban
2733,E02002808,0,0,,331518.1,Urban city and town,urban
2734,E02002809,0,0,,651161.3,Urban city and town,urban
2735,E02002810,0,0,,870651.0,Urban city and town,urban
2736,E02002811,0,0,,257459.4,Urban city and town,urban
2737,E02002812,0,0,,806386.3,Urban city and town,urban
2738,E02002813,0,0,,249720.9,Urban city and town,urban
2739,E02002814,0,0,,802559.9,Urban city and town,urban
2740,E02002815,0,0,,285379.2,Urban city and town,urban
2741,E02002816,0,0,,1028435.7,Urban city and town,urban
2742,E02002817,0,0,,684919.9,Urban city and town,urban
2743,E02002818,0,0,,478171.5,Urban city and town,urban
2744,E02002819,0,0,,517548.3,Urban city and town,urban
2745,E02002820,0,0,,790206.4,Urban city and town,urban
2746,E02002821,0,0,,714041.2,Urban city and town,urban
2747,E02002822,0,0,,632024.0,Urban city and town,urban
2748,E02002823,0,0,,693829.9,Urban city and town,urban
2749,E02002824,0,0,,628585.3,Urban city and town,urban
2750,E02002825,0,0,,775858.6,Urban city and town,urban
2751,E02002826,0,0,,650131.0,Urban city and town,urban
2752,E02002827,0,0,,395103.0,Urban city and town,urban
2753,E02002828,0,0,,542161.2,Urban city and town,urban
2754,E02002829,0,0,,624629.0,Urban city and town,urban
2755,E02002830,0,0,,475058.1,Urban city and town,urban
2756,E02002831,0,0,,344821.0,Urban city and town,urban
2757,E02002832,0,0,,230557.1,Urban city and town,urban
2758,E02002833,0,0,,280760.9,Urban city and town,urban
2759,E02002834,0,0,,703167.7,Urban city and town,urban
2760,E02002835,0,0,,870514.0,Urban city and town,urban
2761,E02002836,0,0,,199026.7,Urban city and town,urban
2762,E02002837,0,0,,355160.0,Urban city and town,urban
2763,E02002838,0,0,,449103.6,Urban city and town,urban
2764,E02002839,0,0,,745662.6,Urban city and town,urban
2765,E02002842,0,0,,130604.6,Urban city and town,urban
2766,E02002843,0,0,,129917.8,Urban city and town,urban
2767,E02002844,0,0,,104361.9,Urban city and town,urban
2768,E02002845,0,0,,489501.4,Urban city and town,urban
2769,E02002846,0,0,,664808.5,Urban city and town,urban
2770,E02002847,0,0,,399880.8,Urban city and town,urban
2771,E02002848,0,0,,119273.3,Urban city and town,urban
2772,E02002849,0,0,,260765.9,Urban city and town,urban
2773,E02002851,0,0,,956749.5,Urban city and town,urban
2774,E02002852,0,0,,491516.6,Urban city and town,urban
2775,E02002853,0,0,,621316.7,Urban city and town,urban
2776,E02002854,0,0,,518419.1,Urban city and town,urban
2777,E02002855,0,0,,347052.6,Urban city and town,urban
2778,E02002856,0,0,,635210.1,Urban city and town,urban
2779,E02002857,0,0,,260018.0,Urban city and town,urban
2780,E02002858,0,0,,1212398.3,Urban city and town,urban
2781,E02002860,0,0,,789536.4,Urban city and town,urban
2782,E02002861,0,0,,586588.6,Urban city and town,urban
2783,E02002862,0,0,,543556.7,Urban city and town,urban
2784,E02002863,0,0,,2186727.4,Rural village and dispersed,rural
2785,E02002864,0,0,,1165280.8,Urban city and town,urban
2786,E02002865,0,0,,977044.8,Urban city and town,urban
2787,E02002866,0,0,,1974335.2,Rural town and fringe,rural
2788,E02002867,0,0,,2078644.7,Rural town and fringe,rural
2789,E02002868,0,0,,506416.2,Urban minor conurbation,urban
2790,E02002869,0,0,,430487.1,Urban minor conurbation,urban
2791,E02002871,0,0,,468938.8,Urban minor conurbation,urban
2792,E02002872,0,0,,445065.5,Urban minor conurbation,urban
2793,E02002873,0,0,,584396.1,Urban minor conurbation,urban
2794,E02002874,0,0,,681380.3,Urban minor conurbation,urban
2795,E02002875,0,0,,508421.7,Urban minor conurbation,urban
2796,E02002876,0,0,,592233.2,Urban minor conurbation,urban
2797,E02002877,0,0,,568870.5,Urban minor conurbation,urban
2798,E02002878,0,0,,642863.9,Urban minor conurbation,urban
2799,E02002879,0,0,,498621.6,Urban minor conurbation,urban
2800,E02002880,0,0,,684291.0,Urban minor conurbation,urban
2801,E02002881,0,0,,489312.8,Urban minor conurbation,urban
2802,E02002882,0,0,,760516.8,Urban minor conurbation,urban
2803,E02002883,0,0,,505777.5,Urban minor conurbation,urban
2804,E02002884,0,0,,165167.4,Urban minor conurbation,urban
2805,E02002885,0,0,,147690.6,Urban minor conurbation,urban
2806,E02002886,0,0,,672819.4,Urban minor conurbation,urban
2807,E02002887,0,0,,660830.6,Urban minor conurbation,urban
2808,E02002888,0,0,,295163.9,Urban minor conurbation,urban
2809,E02002889,0,0,,136265.7,Urban minor conurbation,urban
2810,E02002890,0,0,,174188.9,Urban minor conurbation,urban
2811,E02002891,0,0,,675705.1,Urban minor conurbation,urban
2812,E02002892,0,0,,636639.9,Urban minor conurbation,urban
2813,E02002893,0,0,,272304.6,Urban minor conurbation,urban
2814,E02002894,0,0,,679109.0,Urban minor conurbation,urban
2815,E02002895,0,0,,310942.5,Urban minor conurbation,urban
2816,E02002896,0,0,,223016.2,Urban minor conurbation,urban
2817,E02002897,0,0,,910899.0,Urban minor conurbation,urban
2818,E02002898,0,0,,322332.4,Urban minor conurbation,urban
2819,E02002899,0,0,,550741.8,Urban minor conurbation,urban
2820,E02002901,0,0,,571636.8,Urban minor conurbation,urban
2821,E02002902,0,0,,553622.8,Urban minor conurbation,urban
2822,E02002903,0,0,,418354.0,Urban minor conurbation,urban
2823,E02002904,0,0,,456602.7,Urban minor conurbation,urban
2824,E02002905,0,0,,3052164.7,Rural village and dispersed in a sparse setting,rural
2825,E02002906,0,0,,563137.0,Urban city and town,urban
2826,E02002907,0,0,,1030522.1,Urban city and town,urban
2827,E02002908,0,0,,4428886.5,Rural village and dispersed in a sparse setting,rural
2828,E02002909,0,0,,4113059.8,Rural village and dispersed,rural
2829,E02002910,0,0,,3274647.4,Rural village and dispersed in a sparse setting,rural
2830,E02002911,0,0,,3206056.9,Rural village and dispersed,rural
2831,E02002912,0,0,,1979608.8,Rural village and dispersed,rural
2832,E02002913,0,0,,2673475.8,Rural village and dispersed,rural
2833,E02002914,0,0,,799720.6,Urban city and town,urban
2834,E02002915,0,0,,1232975.9,Urban city and town,urban
2835,E02002916,0,0,,604146.1,Urban city and town,urban
2836,E02002917,0,0,,566158.7,Urban city and town,urban
2837,E02002918,0,0,,844287.8,Urban city and town,urban
2838,E02002919,0,0,,684204.3,Urban city and town,urban
2839,E02002920,0,0,,1204207.7,Urban city and town,urban
2840,E02002921,0,0,,495977.0,Urban city and town,urban
2841,E02002922,0,0,,2833541.4,Rural village and dispersed,rural
2842,E02002923,0,0,,1522934.0,Rural town and fringe,rural
2843,E02002924,0,0,,2886626.2,Rural village and dispersed in a sparse setting,rural
2844,E02002925,0,0,,4251557.8,Rural village and dispersed,rural
2845,E02002926,0,0,,1368911.9,Urban city and town,urban
2846,E02002927,0,0,,5830554.7,Rural village and dispersed,rural
2847,E02002928,0,0,,652761.0,Urban city and town,urban
2848,E02002929,0,0,,2266775.5,Rural village and dispersed,rural
2849,E02002930,0,0,,639583.3,Urban city and town,urban
2850,E02002931,0,0,,1277121.6,Urban city and town,urban
2851,E02002932,0,0,,834154.4,Urban city and town,urban
2852,E02002933,0,0,,817861.3,Urban city and town,urban
2853,E02002934,0,0,,594265.0,Urban city and town,urban
2854,E02002935,0,0,,656203.5,Urban city and town,urban
2855,E02002936,0,0,,932491.0,Urban city and town,urban
2856,E02002937,0,0,,2648805.8,Urban city and town,urban
2857,E02002938,0,0,,676721.8,Urban city and town,urban
2858,E02002939,0,0,,849876.5,Urban city and town,urban
2859,E02002940,0,0,,632107.7,Urban city and town,urban
2860,E02002941,0,0,,1213177.2,Urban city and town,urban
2861,E02002942,0,0,,908820.6,Urban city and town,urban
2862,E02002943,0,0,,1405851.0,Urban city and town,urban
2863,E02002944,0,0,,580960.4,Urban city and town,urban
2864,E02002945,0,0,,601061.1,Urban city and town,urban
2865,E02002946,0,0,,743750.8,Urban city and town,urban
2866,E02002947,0,0,,443259.3,Urban city and town,urban
2867,E02002948,0,0,,317247.5,Urban city and town,urban
2868,E02002949,0,0,,668761.8,Urban city and town,urban
2869,E02002950,0,0,,442752.2,Urban city and town,urban
2870,E02002951,0,0,,667781.5,Urban city and town,urban
2871,E02002952,0,0,,503544.8,Urban city and town,urban
2872,E02002953,0,0,,557408.0,Urban city and town,urban
2873,E02002954,0,0,,732774.9,Urban city and town,urban
2874,E02002955,0,0,,230386.0,Urban city and town,urban
2875,E02002956,0,0,,649918.9,Urban city and town,urban
2876,E02002957,0,0,,1115712.8,Urban city and town,urban
2877,E02002958,0,0,,551211.2,Urban city and town,urban
2878,E02002959,0,0,,314432.7,Urban city and town,urban
2879,E02002960,0,0,,478392.0,Urban city and town,urban
2880,E02002961,0,0,,302607.6,Urban city and town,urban
2881,E02002962,0,0,,664941.0,Urban city and town,urban
2882,E02002963,0,0,,253778.6,Urban city and town,urban
2883,E02002964,0,0,,743073.6,Urban city and town,urban
2884,E02002965,0,0,,219071.4,Urban city and town,urban
2885,E02002966,0,0,,242057.1,Urban city and town,urban
2886,E02002967,0,0,,696542.2,Urban city and town,urban
2887,E02002968,0,0,,567953.5,Urban city and town,urban
2888,E02002969,0,0,,354977.3,Urban city and town,urban
2889,E02002970,0,0,,326277.0,Urban city and town,urban
2890,E02002971,0,0,,279732.2,Urban city and town,urban
2891,E02002972,0,0,,384181.8,Urban city and town,urban
2892,E02002973,0,0,,583865.9,Urban city and town,urban
2893,E02002974,0,0,,664909.8,Urban city and town,urban
2894,E02002975,0,0,,577603.0,Urban city and town,urban
2895,E02002976,0,0,,515658.5,Urban city and town,urban
2896,E02002977,0,0,,436761.3,Urban city and town,urban
2897,E02002978,0,0,,507460.5,Urban city and town,urban
2898,E02002979,0,0,,266653.1,Urban city and town,urban
2899,E02002980,0,0,,695539.1,Urban city and town,urban
2900,E02002981,0,0,,828934.4,Urban city and town,urban
2901,E02002982,0,0,,680483.7,Urban city and town,urban
2902,E02002983,0,0,,614011.3,Urban city and town,urban
2903,E02002984,0,0,,645130.9,Urban city and town,urban
2904,E02002985,0,0,,573993.8,Urban city and town,urban
2905,E02002986,0,0,,455167.7,Urban city and town,urban
2906,E02002987,0,0,,657685.2,Urban city and town,urban
2907,E02002988,0,0,,510818.3,Urban city and town,urban
2908,E02002989,0,0,,650571.0,Urban city and town,urban
2909,E02002990,0,0,,484498.9,Urban city and town,urban
2910,E02002991,0,0,,978248.7,Urban city and town,urban
2911,E02002992,0,0,,541923.6,Urban city and town,urban
2912,E02002993,0,0,,250627.2,Urban city and town,urban
2913,E02002994,0,0,,3508472.1,Urban city and town,urban
2914,E02002995,0,0,,338524.2,Urban city and town,urban
2915,E02002996,0,0,,1372358.1,Urban city and town,urban
2916,E02002997,0,0,,261292.4,Urban city and town,urban
2917,E02002998,0,0,,369490.8,Urban city and town,urban
2918,E02002999,0,0,,471861.7,Urban city and town,urban
2919,E02003000,0,0,,2126360.9,Rural town and fringe,rural
2920,E02003001,0,0,,683771.6,Urban city and town,urban
2921,E02003002,0,0,,823628.6,Urban city and town,urban
2922,E02003003,0,0,,435632.1,Urban city and town,urban
2923,E02003004,0,0,,1586986.0,Rural village and dispersed,rural
2924,E02003005,0,0,,2466964.6,Rural village and dispersed,rural
2925,E02003006,0,0,,1625826.6,Rural town and fringe,rural
2926,E02003007,0,0,,1197783.7,Urban city and town,urban
2927,E02003008,0,0,,657146.8,Urban city and town,urban
2928,E02003009,0,0,,696312.8,Urban city and town,urban
2929,E02003010,0,0,,623006.0,Urban city and town,urban
2930,E02003011,0,0,,654654.0,Urban city and town,urban
2931,E02003012,0,0,,922808.2,Urban city and town,urban
2932,E02003013,0,0,,782989.5,Urban city and town,urban
2933,E02003014,0,0,,508179.9,Urban city and town,urban
2934,E02003015,0,0,,495886.8,Urban city and town,urban
2935,E02003016,0,0,,395530.2,Urban city and town,urban
2936,E02003017,0,0,,565716.4,Urban city and town,urban
2937,E02003018,0,0,,700389.6,Urban city and town,urban
2938,E02003019,0,0,,653599.7,Urban city and town,urban
2939,E02003020,0,0,,783549.8,Urban city and town,urban
2940,E02003021,0,0,,306198.9,Urban city and town,urban
2941,E02003022,0,0,,604036.3,Urban city and town,urban
2942,E02003023,0,0,,454529.9,Urban city and town,urban
2943,E02003024,0,0,,528965.8,Urban city and town,urban
2944,E02003025,0,0,,512416.9,Urban city and town,urban
2945,E02003026,0,0,,1325088.1,Urban city and town,urban
2946,E02003027,0,0,,445245.9,Urban city and town,urban
2947,E02003028,0,0,,422104.4,Urban city and town,urban
2948,E02003029,0,0,,458419.7,Urban city and town,urban
2949,E02003030,0,0,,371962.3,Urban city and town,urban
2950,E02003031,0,0,,431460.8,Urban city and town,urban
2951,E02003032,0,0,,399631.1,Urban city and town,urban
2952,E02003033,0,0,,268933.6,Urban city and town,urban
2953,E02003034,0,0,,259924.4,Urban city and town,urban
2954,E02003036,0,0,,215514.8,Urban city and town,urban
2955,E02003037,0,0,,249422.4,Urban city and town,urban
2956,E02003038,0,0,,417238.9,Urban city and town,urban
2957,E02003039,0,0,,449438.0,Urban city and town,urban
2958,E02003040,0,0,,200467.9,Urban city and town,urban
2959,E02003041,0,0,,232849.5,Urban city and town,urban
2960,E02003043,0,0,,113278.6,Urban city and town,urban
2961,E02003044,0,0,,418908.1,Urban city and town,urban
2962,E02003045,0,0,,124958.2,Urban city and town,urban
2963,E02003046,0,0,,511446.1,Urban city and town,urban
2964,E02003047,0,0,,307642.5,Urban city and town,urban
2965,E02003048,0,0,,201477.4,Urban city and town,urban
2966,E02003049,0,0,,515027.4,Urban city and town,urban
2967,E02003050,0,0,,266971.9,Urban city and town,urban
2968,E02003051,0,0,,288307.3,Urban city and town,urban
2969,E02003052,0,0,,336919.0,Urban city and town,urban
2970,E02003053,0,0,,523959.6,Urban city and town,urban
2971,E02003054,0,0,,473459.1,Urban city and town,urban
2972,E02003055,0,0,,562977.4,Urban city and town,urban
2973,E02003056,0,0,,497860.8,Urban city and town,urban
2974,E02003057,0,0,,497127.0,Urban city and town,urban
2975,E02003058,0,0,,594988.2,Urban city and town,urban
2976,E02003059,0,0,,460236.1,Urban city and town,urban
2977,E02003060,0,0,,864699.3,Urban city and town,urban
2978,E02003061,0,0,,444641.8,Urban city and town,urban
2979,E02003062,0,0,,550232.7,Urban city and town,urban
2980,E02003063,0,0,,559721.1,Urban city and town,urban
2981,E02003064,0,0,,394230.9,Urban city and town,urban
2982,E02003065,0,0,,819252.2,Urban city and town,urban
2983,E02003066,0,0,,960620.9,Urban city and town,urban
2984,E02003067,0,0,,631290.3,Urban city and town,urban
2985,E02003068,0,0,,1215099.4,Urban city and town,urban
2986,E02003069,0,0,,969853.3,Urban city and town,urban
2987,E02003070,0,0,,3002684.4,Rural town and fringe,rural
2988,E02003071,0,0,,599931.5,Urban city and town,urban
2989,E02003072,0,0,,1185898.2,Urban city and town,urban
2990,E02003073,0,0,,838028.5,Urban city and town,urban
2991,E02003074,0,0,,554973.0,Urban city and town,urban
2992,E02003075,0,0,,1484917.4,Urban city and town,urban
2993,E02003076,0,0,,1498747.0,Urban city and town,urban
2994,E02003077,0,0,,1743934.3,Rural village and dispersed,rural
2995,E02003078,0,0,,1294756.9,Urban city and town,urban
2996,E02003079,0,0,,746634.4,Urban city and town,urban
2997,E02003080,0,0,,717645.5,Urban city and town,urban
2998,E02003081,0,0,,1134595.6,Urban city and town,urban
2999,E02003082,0,0,,654356.8,Urban city and town,urban
3000,E02003084,0,0,,453762.8,Urban city and town,urban
3001,E02003085,0,0,,477001.0,Urban city and town,urban
3002,E02003086,0,0,,443879.0,Urban city and town,urban
3003,E02003087,0,0,,1753784.8,Rural village and dispersed,rural
3004,E02003088,0,0,,2477486.1,Rural village and dispersed,rural
3005,E02003089,0,0,,779378.9,Urban city and town,urban
3006,E02003090,0,0,,1164713.4,Urban city and town,urban
3007,E02003091,0,0,,800769.2,Urban city and town,urban
3008,E02003092,0,0,,1821746.5,Rural village and dispersed,rural
3009,E02003093,0,0,,2067310.1,Rural village and dispersed,rural
3010,E02003094,0,0,,1757295.3,Rural village and dispersed,rural
3011,E02003095,0,0,,694895.4,Urban city and town,urban
3012,E02003096,0,0,,430124.6,Urban city and town,urban
3013,E02003097,0,0,,676208.8,Urban city and town,urban
3014,E02003098,0,0,,585242.5,Urban city and town,urban
3015,E02003099,0,0,,474368.4,Urban city and town,urban
3016,E02003100,0,0,,908670.7,Urban city and town,urban
3017,E02003101,0,0,,689082.6,Urban city and town,urban
3018,E02003102,0,0,,1001974.4,Urban city and town,urban
3019,E02003103,0,0,,360956.7,Urban city and town,urban
3020,E02003104,0,0,,588229.0,Urban city and town,urban
3021,E02003105,0,0,,865042.3,Urban city and town,urban
3022,E02003106,0,0,,1146327.9,Urban city and town,urban
3023,E02003107,0,0,,837328.8,Urban city and town,urban
3024,E02003108,0,0,,1615078.0,Urban city and town,urban
3025,E02003109,0,0,,665734.9,Urban city and town,urban
3026,E02003110,0,0,,912819.3,Urban city and town,urban
3027,E02003111,0,0,,611233.5,Urban city and town,urban
3028,E02003112,0,0,,554320.2,Urban city and town,urban
3029,E02003113,0,0,,3317129.3,Rural village and dispersed,rural
3030,E02003114,0,0,,498172.9,Urban city and town,urban
3031,E02003115,0,0,,605116.3,Urban city and town,urban
3032,E02003116,0,0,,517293.5,Urban city and town,urban
3033,E02003117,0,0,,596293.0,Urban city and town,urban
3034,E02003118,0,0,,892930.9,Urban city and town,urban
3035,E02003119,0,0,,868910.1,Urban city and town,urban
3036,E02003120,0,0,,831443.4,Urban city and town,urban
3037,E02003121,0,0,,1077377.4,Urban city and town,urban
3038,E02003122,0,0,,1015672.0,Urban city and town,urban
3039,E02003123,0,0,,641856.0,Urban city and town,urban
3040,E02003124,0,0,,660371.3,Urban city and town,urban
3041,E02003125,0,0,,480023.4,Urban city and town,urban
3042,E02003126,0,0,,557545.4,Urban city and town,urban
3043,E02003127,0,0,,466380.1,Urban city and town,urban
3044,E02003128,0,0,,550286.2,Urban city and town,urban
3045,E02003129,0,0,,587411.7,Urban city and town,urban
3046,E02003130,0,0,,759275.6,Urban city and town,urban
3047,E02003131,0,0,,478230.8,Urban city and town,urban
3048,E02003132,0,0,,575358.4,Urban city and town,urban
3049,E02003133,0,0,,598173.0,Urban city and town,urban
3050,E02003134,0,0,,457128.8,Urban city and town,urban
3051,E02003135,0,0,,257088.6,Urban city and town,urban
3052,E02003136,0,0,,784270.2,Urban city and town,urban
3053,E02003137,0,0,,805711.9,Urban city and town,urban
